year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,ir_time,distance,hour,minute,time_hour
2013,6,6,1655,1700,-5,1907,1911,-4,B6,1085,N354JB,JFK,CLT,84,541,17,0,"2013-06-06 17:00:00"
2013,4,19,653,700,-7,923,931,-8,DL,1547,N687DL,LGA,ATL,110,762,7,0,"2013-04-19 07:00:00"
2013,9,28,1731,1735,-4,2005,2055,-50,AA,2351,N381AA,JFK,MIA,129,1089,17,35,"2013-09-28 17:00:00"
2013,6,4,1959,1940,19,2137,2130,7,MQ,4423,N822MQ,JFK,RDU,73,427,19,40,"2013-06-04 19:00:00"
2013,3,15,2052,2100,-8,2223,2220,3,MQ,3744,N539MQ,EWR,ORD,126,719,21,0,"2013-03-15 21:00:00"
2013,11,30,2142,2014,88,7,2242,85,EV,4333,N11107,EWR,TUL,184,1215,20,14,"2013-11-30 20:00:00"
2013,3,19,NA,1840,NA,NA,2020,NA,MQ,3730,N546MQ,EWR,ORD,NA,719,18,40,"2013-03-19 18:00:00"
2013,7,12,1526,1529,-3,1747,1736,11,UA,485,N667UA,EWR,DEN,185,1605,15,29,"2013-07-12 15:00:00"
2013,2,15,1130,1134,-4,1405,1350,15,EV,4553,N12160,EWR,MCI,169,1092,11,34,"2013-02-15 11:00:00"
2013,4,4,1953,1945,8,2145,2140,5,EV,5594,N716EV,LGA,GSO,83,461,19,45,"2013-04-04 19:00:00"
2013,7,26,929,930,-1,1219,1234,-15,DL,1443,N702TW,JFK,SEA,317,2422,9,30,"2013-07-26 09:00:00"
2013,6,21,557,600,-3,814,830,-16,AA,707,N3EYAA,LGA,DFW,172,1389,6,0,"2013-06-21 06:00:00"
2013,12,9,926,855,31,1150,1100,50,MQ,3478,N839MQ,LGA,DTW,98,502,8,55,"2013-12-09 08:00:00"
2013,10,3,2007,2015,-8,2139,2155,-16,MQ,3535,N522MQ,JFK,CMH,69,483,20,15,"2013-10-03 20:00:00"
2013,6,13,1825,1740,45,2211,2015,116,WN,345,N466WN,LGA,DEN,249,1620,17,40,"2013-06-13 17:00:00"
2013,12,16,1700,1637,23,1823,1800,23,YV,3771,N508MJ,LGA,IAD,47,229,16,37,"2013-12-16 16:00:00"
2013,3,5,1023,920,63,1213,1125,48,MQ,4582,N516MQ,LGA,CLT,84,544,9,20,"2013-03-05 09:00:00"
2013,11,7,625,632,-7,854,854,0,EV,4122,N13995,EWR,SDF,121,642,6,32,"2013-11-07 06:00:00"
2013,5,17,1149,1132,17,1358,1408,-10,UA,1605,N45440,EWR,LAS,289,2227,11,32,"2013-05-17 11:00:00"
2013,11,1,1726,1730,-4,1934,1938,-4,EV,3849,N14907,EWR,CVG,104,569,17,30,"2013-11-01 17:00:00"
2013,7,19,2029,1925,64,2236,2156,40,EV,4152,N22909,EWR,ATL,107,746,19,25,"2013-07-19 19:00:00"
2013,4,12,NA,1557,NA,NA,1754,NA,9E,3523,NA,JFK,ORD,NA,740,15,57,"2013-04-12 15:00:00"
2013,9,14,1245,1221,24,1354,1328,26,B6,34,N284JB,JFK,BTV,49,266,12,21,"2013-09-14 12:00:00"
2013,3,14,2115,2040,35,2224,2148,36,B6,1020,N571JB,JFK,BOS,43,187,20,40,"2013-03-14 20:00:00"
2013,3,18,1525,1535,-10,1755,1807,-12,9E,4147,N8736A,JFK,IND,106,665,15,35,"2013-03-18 15:00:00"
2013,5,4,1805,1745,20,2044,2031,13,B6,527,N807JB,EWR,MCO,127,937,17,45,"2013-05-04 17:00:00"
2013,1,13,NA,1605,NA,NA,1729,NA,YV,3771,N502MJ,LGA,IAD,NA,229,16,5,"2013-01-13 16:00:00"
2013,10,16,555,600,-5,819,815,4,FL,345,N316AT,LGA,ATL,116,762,6,0,"2013-10-16 06:00:00"
2013,1,30,1913,1529,224,2030,1645,225,UA,1116,N76505,EWR,BOS,57,200,15,29,"2013-01-30 15:00:00"
2013,2,20,1938,1920,18,2056,2100,-4,AA,359,N3HLAA,LGA,ORD,113,733,19,20,"2013-02-20 19:00:00"
2013,9,19,1451,1455,-4,1700,1718,-18,B6,575,N216JB,JFK,MSY,149,1182,14,55,"2013-09-19 14:00:00"
2013,5,2,912,915,-3,1156,1235,-39,VX,161,N840VA,EWR,LAX,314,2454,9,15,"2013-05-02 09:00:00"
2013,1,17,2106,2038,28,2155,2139,16,EV,4309,N16976,EWR,ALB,30,143,20,38,"2013-01-17 20:00:00"
2013,7,24,934,830,64,1132,1032,60,EV,4638,N15983,EWR,CVG,98,569,8,30,"2013-07-24 08:00:00"
2013,11,15,650,700,-10,949,1002,-13,DL,1879,N319NB,LGA,FLL,165,1076,7,0,"2013-11-15 07:00:00"
2013,3,15,1959,2000,-1,2255,2328,-33,UA,1645,N27722,EWR,SAT,213,1569,20,0,"2013-03-15 20:00:00"
2013,2,15,1208,1030,98,1512,1355,77,AA,179,N353AA,JFK,SFO,343,2586,10,30,"2013-02-15 10:00:00"
2013,8,30,2253,2255,-2,20,19,1,B6,2002,N339JB,JFK,BUF,56,301,22,55,"2013-08-30 22:00:00"
2013,10,24,645,655,-10,823,840,-17,MQ,3599,N0EGMQ,LGA,MSP,139,1020,6,55,"2013-10-24 06:00:00"
2013,9,27,1838,1820,18,2026,2000,26,EV,5503,N754EV,LGA,PIT,52,335,18,20,"2013-09-27 18:00:00"
2013,10,11,1443,1343,60,1554,1514,40,UA,643,N476UA,EWR,ORD,102,719,13,43,"2013-10-11 13:00:00"
2013,9,13,1920,1855,25,2036,2035,1,AA,359,N482AA,LGA,ORD,103,733,18,55,"2013-09-13 18:00:00"
2013,8,12,751,755,-4,924,915,9,MQ,3709,N515MQ,EWR,ORD,124,719,7,55,"2013-08-12 07:00:00"
2013,8,22,838,835,3,1224,1145,39,UA,1581,N81449,EWR,SEA,323,2402,8,35,"2013-08-22 08:00:00"
2013,12,31,1250,1255,-5,1527,1605,-38,AA,1145,N3BAAA,LGA,DFW,202,1389,12,55,"2013-12-31 12:00:00"
2013,1,10,1604,1610,-6,1841,1917,-36,DL,91,N3746H,JFK,LAS,312,2248,16,10,"2013-01-10 16:00:00"
2013,12,1,1141,1140,1,1441,1455,-14,AA,388,N3JTAA,LGA,MIA,146,1096,11,40,"2013-12-01 11:00:00"
2013,12,7,1833,1837,-4,2006,2009,-3,B6,2202,N351JB,JFK,BUF,66,301,18,37,"2013-12-07 18:00:00"
2013,9,18,1937,1935,2,2233,2242,-9,UA,251,N811UA,EWR,SEA,320,2402,19,35,"2013-09-18 19:00:00"
2013,2,1,1707,1700,7,1951,1950,1,AA,575,N639AA,JFK,EGE,256,1747,17,0,"2013-02-01 17:00:00"
2013,7,21,620,630,-10,809,835,-26,US,1433,N561UW,LGA,CLT,84,544,6,30,"2013-07-21 06:00:00"
2013,4,30,1830,1837,-7,2056,2132,-36,B6,711,N618JB,JFK,LAS,284,2248,18,37,"2013-04-30 18:00:00"
2013,6,26,1051,1055,-4,1330,1358,-28,B6,971,N657JB,LGA,FLL,144,1076,10,55,"2013-06-26 10:00:00"
2013,9,19,1015,1010,5,1223,1240,-17,MQ,3644,N532MQ,LGA,ATL,105,762,10,10,"2013-09-19 10:00:00"
2013,9,25,720,725,-5,1000,1015,-15,AA,1381,N4WMAA,EWR,DFW,183,1372,7,25,"2013-09-25 07:00:00"
2013,4,19,854,844,10,1010,1003,7,UA,477,N837UA,EWR,BOS,44,200,8,44,"2013-04-19 08:00:00"
2013,3,22,1055,1100,-5,1347,1358,-11,UA,1143,N38268,EWR,PBI,145,1023,11,0,"2013-03-22 11:00:00"
2013,5,3,815,820,-5,932,930,2,AA,1838,N3ETAA,JFK,BOS,37,187,8,20,"2013-05-03 08:00:00"
2013,5,2,1924,1929,-5,2109,2109,0,MQ,4569,N713MQ,LGA,RDU,71,431,19,29,"2013-05-02 19:00:00"
2013,9,5,801,805,-4,1026,1002,24,EV,4246,N18556,EWR,DTW,93,488,8,5,"2013-09-05 08:00:00"
2013,11,20,1839,1830,9,2026,2035,-9,US,425,N541UW,JFK,CLT,81,541,18,30,"2013-11-20 18:00:00"
2013,8,28,NA,1930,NA,NA,2112,NA,9E,3385,NA,JFK,BOS,NA,187,19,30,"2013-08-28 19:00:00"
2013,1,3,1658,1700,-2,2019,2049,-30,DL,31,N723TW,JFK,SFO,336,2586,17,0,"2013-01-03 17:00:00"
2013,8,24,921,919,2,1152,1205,-13,UA,388,N436UA,EWR,IAH,181,1400,9,19,"2013-08-24 09:00:00"
2013,3,14,1455,1459,-4,1805,1814,-9,B6,137,N639JB,JFK,RSW,160,1074,14,59,"2013-03-14 14:00:00"
2013,12,26,1435,1440,-5,1617,1641,-24,DL,1231,N315NB,LGA,DTW,85,502,14,40,"2013-12-26 14:00:00"
2013,2,16,549,600,-11,949,901,48,B6,371,N534JB,LGA,FLL,195,1076,6,0,"2013-02-16 06:00:00"
2013,1,27,1443,1415,28,1724,1724,0,B6,377,N653JB,LGA,FLL,144,1076,14,15,"2013-01-27 14:00:00"
2013,11,25,1847,1855,-8,2019,2040,-21,MQ,3591,N817MQ,LGA,RDU,72,431,18,55,"2013-11-25 18:00:00"
2013,11,17,NA,1655,NA,NA,1840,NA,MQ,3411,N849MQ,LGA,RDU,NA,431,16,55,"2013-11-17 16:00:00"
2013,3,29,1126,1130,-4,1310,1334,-24,US,1625,N163US,LGA,CLT,79,544,11,30,"2013-03-29 11:00:00"
2013,8,14,1018,1019,-1,1215,1206,9,US,1753,N191UW,EWR,CLT,100,529,10,19,"2013-08-14 10:00:00"
2013,6,25,2131,1831,180,55,2150,185,UA,212,N585UA,EWR,SFO,346,2565,18,31,"2013-06-25 18:00:00"
2013,8,4,1233,1240,-7,1336,1402,-26,EV,6054,N27200,EWR,IAD,44,212,12,40,"2013-08-04 12:00:00"
2013,12,16,1058,1100,-2,1412,1411,1,DL,499,N969DL,JFK,FLL,169,1069,11,0,"2013-12-16 11:00:00"
2013,1,7,1202,1200,2,1508,1545,-37,VX,25,N841VA,JFK,SFO,348,2586,12,0,"2013-01-07 12:00:00"
2013,6,15,1444,1450,-6,1706,1746,-40,B6,629,N184JB,JFK,HOU,188,1428,14,50,"2013-06-15 14:00:00"
2013,8,23,1459,1500,-1,1748,1758,-10,B6,83,N636JB,JFK,MCO,131,944,15,0,"2013-08-23 15:00:00"
2013,1,29,559,600,-1,748,730,18,WN,3223,N8322X,LGA,MDW,149,725,6,0,"2013-01-29 06:00:00"
2013,12,17,1900,1545,195,2146,1905,161,WN,2806,N499WN,LGA,HOU,200,1428,15,45,"2013-12-17 15:00:00"
2013,3,18,806,805,1,1051,1105,-14,DL,1109,N301NB,LGA,TPA,146,1010,8,5,"2013-03-18 08:00:00"
2013,8,19,859,900,-1,1006,1024,-18,US,2173,N742PS,LGA,DCA,42,214,9,0,"2013-08-19 09:00:00"
2013,12,13,1620,1620,0,1839,1840,-1,DL,1619,N995DL,LGA,MSP,160,1020,16,20,"2013-12-13 16:00:00"
2013,10,24,627,630,-3,729,742,-13,UA,1686,N27722,EWR,BOS,39,200,6,30,"2013-10-24 06:00:00"
2013,10,9,1552,1555,-3,1905,1900,5,UA,491,N456UA,EWR,FLL,162,1065,15,55,"2013-10-09 15:00:00"
2013,3,14,2028,1936,52,2212,2100,72,EV,5705,N832AS,LGA,IAD,49,229,19,36,"2013-03-14 19:00:00"
2013,5,26,1124,1119,5,1347,1404,-17,UA,335,N838UA,EWR,IAH,184,1400,11,19,"2013-05-26 11:00:00"
2013,11,18,1902,1830,32,2026,1950,36,MQ,3486,N539MQ,LGA,BNA,118,764,18,30,"2013-11-18 18:00:00"
2013,7,15,1639,1635,4,1904,1938,-34,B6,89,N603JB,JFK,SAN,287,2446,16,35,"2013-07-15 16:00:00"
2013,5,8,1455,1500,-5,1635,1640,-5,MQ,4333,N925MQ,JFK,PIT,60,340,15,0,"2013-05-08 15:00:00"
2013,4,15,1918,1915,3,2202,2216,-14,B6,155,N565JB,JFK,MCO,125,944,19,15,"2013-04-15 19:00:00"
2013,9,8,1541,1550,-9,1803,1818,-15,9E,3488,N923XJ,LGA,MCI,148,1107,15,50,"2013-09-08 15:00:00"
2013,11,26,705,708,-3,1009,1012,-3,UA,426,N854UA,EWR,MIA,159,1085,7,8,"2013-11-26 07:00:00"
2013,11,8,924,930,-6,1236,1221,15,B6,199,N608JB,LGA,MCO,142,950,9,30,"2013-11-08 09:00:00"
2013,4,24,116,2005,311,259,2200,299,MQ,4555,N735MQ,LGA,CMH,82,479,20,5,"2013-04-24 20:00:00"
2013,5,11,NA,1930,NA,NA,2136,NA,9E,4261,NA,JFK,RDU,NA,427,19,30,"2013-05-11 19:00:00"
2013,1,3,742,737,5,1038,1113,-35,B6,643,N524JB,JFK,SFO,327,2586,7,37,"2013-01-03 07:00:00"
2013,2,26,2122,1920,122,2233,2100,93,AA,359,N3BEAA,LGA,ORD,112,733,19,20,"2013-02-26 19:00:00"
2013,2,20,1842,1845,-3,2043,2058,-15,DL,2131,N906DE,LGA,DTW,88,502,18,45,"2013-02-20 18:00:00"
2013,12,21,1932,1915,17,2231,2219,12,DL,2159,N924DL,JFK,MCO,140,944,19,15,"2013-12-21 19:00:00"
2013,8,17,1443,1444,-1,1723,1722,1,UA,226,N573UA,LGA,IAH,186,1416,14,44,"2013-08-17 14:00:00"
2013,11,27,1854,1805,49,2153,2059,54,UA,1637,N76508,EWR,TPA,144,997,18,5,"2013-11-27 18:00:00"
2013,4,12,2333,2249,44,30,2359,31,B6,22,N292JB,JFK,SYR,42,209,22,49,"2013-04-12 22:00:00"
2013,4,23,735,735,0,1024,1005,19,WN,2870,N554WN,LGA,DEN,252,1620,7,35,"2013-04-23 07:00:00"
2013,12,27,1123,1125,-2,1249,1315,-26,MQ,2876,N544MQ,LGA,STL,131,888,11,25,"2013-12-27 11:00:00"
2013,10,29,1647,1655,-8,1832,1840,-8,MQ,3411,N725MQ,LGA,RDU,71,431,16,55,"2013-10-29 16:00:00"
2013,5,7,623,630,-7,833,844,-11,DL,575,N344NB,EWR,ATL,105,746,6,30,"2013-05-07 06:00:00"
2013,8,10,1103,1105,-2,1252,1313,-21,DL,1031,N319NB,LGA,DTW,87,502,11,5,"2013-08-10 11:00:00"
2013,1,4,1457,1505,-8,1635,1637,-2,9E,3393,N920XJ,JFK,DCA,46,213,15,5,"2013-01-04 15:00:00"
2013,7,26,1505,1510,-5,1615,1643,-28,UA,253,N564UA,EWR,ORD,108,719,15,10,"2013-07-26 15:00:00"
2013,7,27,1714,1715,-1,1942,1942,0,UA,1622,N16701,EWR,DEN,235,1605,17,15,"2013-07-27 17:00:00"
2013,7,24,942,900,42,1157,1126,31,EV,5109,N744EV,LGA,CHS,88,641,9,0,"2013-07-24 09:00:00"
2013,9,20,1157,1150,7,1411,1415,-4,WN,1090,N269WN,LGA,DEN,229,1620,11,50,"2013-09-20 11:00:00"
2013,11,20,1355,1357,-2,1722,1728,-6,UA,1583,N33284,EWR,SFO,352,2565,13,57,"2013-11-20 13:00:00"
2013,7,26,1151,959,112,1410,1201,129,US,1222,N709UW,LGA,CLT,79,544,9,59,"2013-07-26 09:00:00"
2013,7,25,1529,1529,0,1821,1840,-19,UA,1151,N81449,EWR,SEA,321,2402,15,29,"2013-07-25 15:00:00"
2013,3,13,948,955,-7,1210,1220,-10,MQ,4654,N525MQ,LGA,ATL,116,762,9,55,"2013-03-13 09:00:00"
2013,1,6,937,857,40,1238,1207,31,UA,1548,N14731,EWR,IAH,222,1400,8,57,"2013-01-06 08:00:00"
2013,6,4,1921,1935,-14,2135,2159,-24,EV,4333,N21197,EWR,TUL,164,1215,19,35,"2013-06-04 19:00:00"
2013,8,30,1800,1800,0,2045,2130,-45,B6,415,N523JB,JFK,SFO,325,2586,18,0,"2013-08-30 18:00:00"
2013,1,10,1724,1729,-5,2029,2046,-17,DL,1185,N3740C,EWR,SLC,281,1969,17,29,"2013-01-10 17:00:00"
2013,7,16,1956,1955,1,2152,2116,36,EV,4969,N750EV,LGA,MHT,35,195,19,55,"2013-07-16 19:00:00"
2013,6,20,619,600,19,756,757,-1,DL,731,N334NB,LGA,DTW,76,502,6,0,"2013-06-20 06:00:00"
2013,11,25,805,812,-7,1004,1029,-25,EV,4111,N11565,EWR,CHS,96,628,8,12,"2013-11-25 08:00:00"
2013,4,13,1158,1200,-2,1408,1415,-7,UA,560,N421UA,EWR,DEN,223,1605,12,0,"2013-04-13 12:00:00"
2013,9,30,617,625,-8,845,850,-5,MQ,3550,N543MQ,LGA,ATL,113,762,6,25,"2013-09-30 06:00:00"
2013,8,20,1632,1635,-3,1850,1938,-48,B6,89,N641JB,JFK,SAN,298,2446,16,35,"2013-08-20 16:00:00"
2013,3,22,1900,1900,0,2058,2122,-24,9E,3439,N905XJ,JFK,CVG,99,589,19,0,"2013-03-22 19:00:00"
2013,9,25,1350,1359,-9,1447,1511,-24,B6,118,N265JB,JFK,BOS,33,187,13,59,"2013-09-25 13:00:00"
2013,11,29,1832,1830,2,2034,2052,-18,9E,2917,N928XJ,JFK,DTW,89,509,18,30,"2013-11-29 18:00:00"
2013,5,16,1710,1700,10,1905,1830,35,MQ,4323,N601MQ,JFK,ORF,48,290,17,0,"2013-05-16 17:00:00"
2013,3,3,1315,1320,-5,1523,1533,-10,EV,4416,N19554,EWR,IND,99,645,13,20,"2013-03-03 13:00:00"
2013,8,16,723,700,23,851,835,16,WN,329,N289CT,EWR,STL,125,872,7,0,"2013-08-16 07:00:00"
2013,3,23,624,630,-6,924,926,-2,B6,983,N584JB,LGA,TPA,158,1010,6,30,"2013-03-23 06:00:00"
2013,12,19,714,700,14,1045,1015,30,B6,23,N806JB,JFK,LAX,344,2475,7,0,"2013-12-19 07:00:00"
2013,10,18,1528,1515,13,1801,1724,37,EV,4181,N17108,EWR,MCI,184,1092,15,15,"2013-10-18 15:00:00"
2013,3,14,1800,1735,25,2008,2015,-7,B6,179,N641JB,JFK,PHX,272,2153,17,35,"2013-03-14 17:00:00"
2013,4,17,1019,1029,-10,1210,1235,-25,EV,5445,N717EV,EWR,DTW,81,488,10,29,"2013-04-17 10:00:00"
2013,2,14,820,817,3,1148,1127,21,DL,1109,N312US,LGA,TPA,162,1010,8,17,"2013-02-14 08:00:00"
2013,7,27,1114,1120,-6,1243,1305,-22,MQ,3572,N720MQ,LGA,CLE,66,419,11,20,"2013-07-27 11:00:00"
2013,2,3,2029,1950,39,2335,2335,0,B6,645,N775JB,JFK,SFO,349,2586,19,50,"2013-02-03 19:00:00"
2013,4,29,1025,1030,-5,1318,1405,-47,VX,187,N842VA,EWR,SFO,336,2565,10,30,"2013-04-29 10:00:00"
2013,1,8,806,815,-9,958,1010,-12,MQ,4490,N719MQ,LGA,CMH,86,479,8,15,"2013-01-08 08:00:00"
2013,12,13,653,700,-7,751,808,-17,US,2136,N951UW,LGA,BOS,42,184,7,0,"2013-12-13 07:00:00"
2013,5,13,1352,1355,-3,1646,1643,3,B6,1783,N561JB,JFK,MCO,144,944,13,55,"2013-05-13 13:00:00"
2013,12,19,924,930,-6,1450,1535,-45,HA,51,N386HA,JFK,HNL,609,4983,9,30,"2013-12-19 09:00:00"
2013,10,27,2053,2100,-7,2203,2214,-11,US,2197,N752US,LGA,DCA,39,214,21,0,"2013-10-27 21:00:00"
2013,12,11,1051,1030,21,1230,1155,35,MQ,3611,N521MQ,EWR,ORD,134,719,10,30,"2013-12-11 10:00:00"
2013,9,3,1817,1815,2,2047,2128,-41,DL,17,N199DN,JFK,LAX,307,2475,18,15,"2013-09-03 18:00:00"
2013,10,2,750,805,-15,1010,1047,-37,9E,3528,N922XJ,LGA,JAX,113,833,8,5,"2013-10-02 08:00:00"
2013,2,12,850,845,5,1049,1057,-8,US,1429,N767UW,LGA,CLT,91,544,8,45,"2013-02-12 08:00:00"
2013,11,15,1415,1415,0,1635,1637,-2,DL,673,N935AT,EWR,ATL,117,746,14,15,"2013-11-15 14:00:00"
2013,2,28,1206,1207,-1,1447,1503,-16,UA,1461,N54711,EWR,IAH,204,1400,12,7,"2013-02-28 12:00:00"
2013,4,8,642,632,10,745,745,0,B6,1305,N318JB,JFK,IAD,46,228,6,32,"2013-04-08 06:00:00"
2013,7,30,1025,1029,-4,1307,1320,-13,B6,1,N766JB,JFK,FLL,132,1069,10,29,"2013-07-30 10:00:00"
2013,7,28,1055,1100,-5,1345,1349,-4,DL,695,N963DL,JFK,MCO,135,944,11,0,"2013-07-28 11:00:00"
2013,2,2,654,655,-1,811,825,-14,WN,1083,N8319F,LGA,MDW,113,725,6,55,"2013-02-02 06:00:00"
2013,4,9,2023,2030,-7,2220,2258,-38,B6,115,N265JB,JFK,MSY,157,1182,20,30,"2013-04-09 20:00:00"
2013,1,22,1936,1940,-4,2241,2240,1,AA,1787,N3DYAA,JFK,TPA,158,1005,19,40,"2013-01-22 19:00:00"
2013,9,27,1004,1010,-6,1130,1135,-5,MQ,3670,N511MQ,LGA,BNA,98,764,10,10,"2013-09-27 10:00:00"
2013,2,9,NA,1430,NA,NA,1755,NA,UA,394,NA,JFK,SFO,NA,2586,14,30,"2013-02-09 14:00:00"
2013,10,14,1038,1045,-7,1338,1359,-21,DL,954,N335NB,LGA,FLL,139,1076,10,45,"2013-10-14 10:00:00"
2013,1,16,1255,1300,-5,1512,1506,6,9E,3762,N8554A,EWR,CVG,118,569,13,0,"2013-01-16 13:00:00"
2013,7,11,1752,1705,47,1937,1911,26,US,894,N564UW,LGA,CLT,81,544,17,5,"2013-07-11 17:00:00"
2013,1,16,1813,1800,13,1910,1910,0,WN,808,N609SW,EWR,BWI,40,169,18,0,"2013-01-16 18:00:00"
2013,3,8,NA,1100,NA,NA,1209,NA,US,2124,NA,LGA,BOS,NA,184,11,0,"2013-03-08 11:00:00"
2013,8,29,651,655,-4,858,840,18,MQ,3599,N505MQ,LGA,MSP,146,1020,6,55,"2013-08-29 06:00:00"
2013,1,20,1726,1720,6,1855,1910,-15,AA,345,N4XNAA,LGA,ORD,132,733,17,20,"2013-01-20 17:00:00"
2013,1,13,1434,1435,-1,1543,1559,-16,EV,5968,N12922,LGA,IAD,51,229,14,35,"2013-01-13 14:00:00"
2013,4,25,622,630,-8,809,820,-11,MQ,4599,N517MQ,LGA,MSP,156,1020,6,30,"2013-04-25 06:00:00"
2013,1,7,1129,1125,4,1611,1620,-9,DL,315,N3755D,JFK,SJU,197,1598,11,25,"2013-01-07 11:00:00"
2013,11,28,1742,1745,-3,2100,2125,-25,AA,177,N336AA,JFK,SFO,350,2586,17,45,"2013-11-28 17:00:00"
2013,9,12,2057,1930,87,2343,2231,72,DL,1435,N301NB,LGA,TPA,135,1010,19,30,"2013-09-12 19:00:00"
2013,9,8,554,600,-6,735,749,-14,DL,731,N321US,LGA,DTW,85,502,6,0,"2013-09-08 06:00:00"
2013,9,29,1230,1220,10,1402,1355,7,MQ,3361,N806MQ,JFK,RDU,67,427,12,20,"2013-09-29 12:00:00"
2013,6,26,1523,1520,3,1653,1710,-17,AA,341,N4XRAA,LGA,ORD,107,733,15,20,"2013-06-26 15:00:00"
2013,5,16,1809,1805,4,1951,1954,-3,UA,1053,N26208,EWR,CLE,66,404,18,5,"2013-05-16 18:00:00"
2013,5,14,1526,1530,-4,1656,1732,-36,US,1899,N708UW,LGA,CLT,77,544,15,30,"2013-05-14 15:00:00"
2013,7,1,641,641,0,935,940,-5,UA,1701,N37408,EWR,FLL,159,1065,6,41,"2013-07-01 06:00:00"
2013,6,15,2104,1938,86,2329,2229,60,UA,1637,N37274,EWR,TPA,128,997,19,38,"2013-06-15 19:00:00"
2013,10,17,NA,1000,NA,NA,1115,NA,US,2142,NA,LGA,BOS,NA,184,10,0,"2013-10-17 10:00:00"
2013,8,27,1926,1930,-4,2105,2156,-51,9E,3285,N932XJ,JFK,MSY,142,1182,19,30,"2013-08-27 19:00:00"
2013,4,22,1616,1555,21,1814,1715,59,MQ,4622,N523MQ,LGA,BNA,110,764,15,55,"2013-04-22 15:00:00"
2013,8,8,954,1000,-6,1126,1121,5,US,2175,N740UW,LGA,DCA,42,214,10,0,"2013-08-08 10:00:00"
2013,9,22,940,929,11,1131,1129,2,MQ,3565,N520MQ,LGA,CLT,82,544,9,29,"2013-09-22 09:00:00"
2013,8,3,1052,1055,-3,1456,1445,11,B6,403,N793JB,JFK,SJU,213,1598,10,55,"2013-08-03 10:00:00"
2013,3,26,740,745,-5,849,930,-41,AA,309,N456AA,LGA,ORD,112,733,7,45,"2013-03-26 07:00:00"
2013,3,10,701,700,1,820,836,-16,UA,883,N503UA,EWR,ORD,113,719,7,0,"2013-03-10 07:00:00"
2013,7,2,1101,1055,6,1324,1345,-21,DL,1275,N3753,JFK,SLC,246,1990,10,55,"2013-07-02 10:00:00"
2013,2,14,1131,1134,-3,1344,1350,-6,EV,4553,N11140,EWR,MCI,173,1092,11,34,"2013-02-14 11:00:00"
2013,8,25,1441,1432,9,1544,1543,1,EV,5914,N11536,EWR,MHT,44,209,14,32,"2013-08-25 14:00:00"
2013,6,25,1335,1327,8,1545,1545,0,F9,507,N216FR,LGA,DEN,209,1620,13,27,"2013-06-25 13:00:00"
2013,7,6,1509,1430,39,1818,1725,53,B6,325,N258JB,JFK,TPA,141,1005,14,30,"2013-07-06 14:00:00"
2013,7,26,1728,1720,8,1933,1932,1,EV,3841,N27962,EWR,CVG,90,569,17,20,"2013-07-26 17:00:00"
2013,5,25,1404,1359,5,1523,1515,8,EV,4633,N16976,EWR,BTV,59,266,13,59,"2013-05-25 13:00:00"
2013,5,30,644,645,-1,841,853,-12,B6,117,N646JB,JFK,MSY,152,1182,6,45,"2013-05-30 06:00:00"
2013,1,21,1816,1815,1,1920,1939,-19,UA,1703,N24212,EWR,BOS,42,200,18,15,"2013-01-21 18:00:00"
2013,11,14,623,630,-7,943,1018,-35,US,495,N548UW,JFK,PHX,281,2153,6,30,"2013-11-14 06:00:00"
2013,6,3,1730,1730,0,2022,2017,5,UA,1109,N17133,EWR,MCO,137,937,17,30,"2013-06-03 17:00:00"
2013,8,10,1203,1210,-7,1320,1350,-30,AA,329,N4XYAA,LGA,ORD,121,733,12,10,"2013-08-10 12:00:00"
2013,9,23,1141,1145,-4,1434,1450,-16,AA,1623,N3HEAA,EWR,MIA,142,1085,11,45,"2013-09-23 11:00:00"
2013,2,8,948,904,44,1137,1053,44,UA,1602,N14214,EWR,CLE,64,404,9,4,"2013-02-08 09:00:00"
2013,7,6,1125,1116,9,1403,1405,-2,UA,703,N560UA,JFK,LAX,313,2475,11,16,"2013-07-06 11:00:00"
2013,2,11,705,705,0,1013,1034,-21,UA,1655,N25705,EWR,SNA,346,2434,7,5,"2013-02-11 07:00:00"
2013,6,9,1252,1255,-3,1532,1541,-9,UA,1109,N14106,EWR,MCO,139,937,12,55,"2013-06-09 12:00:00"
2013,10,7,1458,1459,-1,1748,1756,-8,DL,500,N398DA,JFK,LAS,293,2248,14,59,"2013-10-07 14:00:00"
2013,1,6,1802,1804,-2,2048,2110,-22,UA,709,N822UA,EWR,DFW,194,1372,18,4,"2013-01-06 18:00:00"
2013,12,6,2049,1900,109,137,2359,98,AA,1029,N5CAAA,JFK,SJU,190,1598,19,0,"2013-12-06 19:00:00"
2013,5,30,910,909,1,1012,1022,-10,B6,600,N358JB,JFK,PWM,50,273,9,9,"2013-05-30 09:00:00"
2013,5,12,846,850,-4,1229,1300,-31,AA,1357,N5EUAA,JFK,SJU,201,1598,8,50,"2013-05-12 08:00:00"
2013,8,24,725,730,-5,959,1045,-46,VX,183,N632VA,EWR,SFO,323,2565,7,30,"2013-08-24 07:00:00"
2013,9,13,954,935,19,1236,1240,-4,WN,4381,N404WN,EWR,AUS,197,1504,9,35,"2013-09-13 09:00:00"
